sex_male,race_white,employed_yes,years_experience,experience_category,referred,a_levels,gcse,russel_group,honours,years_volunteer,income,it_skills,years_holes,quality_cv
0,1,0,4,4-6,0,3,7,0,0,1,38867.181441209956,1,3,1
0,1,0,3,2-4,0,1,5,0,0,0,18315.286230912163,0,1,2
0,1,0,1,0-2,0,1,8,0,0,0,37506.99392435956,0,1,2
1,1,0,3,2-4,1,2,7,0,0,0,38778.80648057842,1,1,0
1,0,1,4,4-6,1,0,3,0,0,2,38600.65323667609,3,0,3
1,0,0,3,2-4,1,1,5,0,0,0,0,1,1,2
1,1,1,6,>=6,1,1,6,0,0,0,43244.86444482161,1,0,3
1,1,1,1,0-2,1,4,7,1,0,2,55486.88985041746,1,0,2
0,1,1,4,4-6,0,3,8,0,0,1,39479.41914004461,2,0,3
0,1,0,2,2-4,0,1,3,0,0,1,17526.0631579112,0,0,2
0,1,0,1,0-2,0,2,6,0,0,0,44500.30339071073,0,1,0
1,0,0,4,4-6,1,3,4,0,0,1,29220.344114070784,2,0,2
1,0,0,3,2-4,1,3,6,0,0,0,400.93817696475526,1,1,0
1,0,0,4,4-6,0,1,4,0,0,0,1797.0520311038854,2,0,2
1,1,0,5,4-6,0,2,6,0,0,1,15813.242920223627,3,0,2
0,0,0,1,0-2,0,2,5,0,0,2,23179.11989187317,1,2,2
0,0,0,5,4-6,1,0,2,0,0,1,5571.997753456595,1,2,2
1,1,1,4,4-6,1,3,7,0,0,0,54434.25834570858,3,0,3
1,0,1,6,>=6,1,2,5,0,0,2,67706.54845141177,3,1,1
1,1,1,2,2-4,1,3,9,0,1,0,13463.438897597676,2,0,2
1,1,1,5,4-6,1,4,8,1,1,0,40184.40992330336,3,0,2
1,0,1,5,4-6,1,3,8,0,0,1,36252.308846948574,2,1,3
0,0,1,3,2-4,1,3,7,0,0,0,48996.0889636148,3,1,1
1,1,0,2,2-4,0,2,7,0,0,0,43143.20091232317,1,0,2
1,1,1,6,>=6,1,3,6,0,1,1,43351.44248756953,3,0,3
0,1,0,1,0-2,0,1,5,0,0,0,40947.84157340092,1,0,2
1,0,0,2,2-4,1,2,6,0,0,0,23237.852621294216,1,0,2
0,1,1,3,2-4,1,4,10,1,1,1,38503.181858513875,2,1,2
0,1,1,7,>=6,1,3,8,0,0,2,41011.43156939095,3,0,1
1,1,1,6,>=6,1,4,6,1,1,1,65408.42449952087,1,0,2
0,1,1,3,2-4,0,1,7,0,1,1,38026.43112870256,1,1,2
0,0,1,5,4-6,0,3,8,0,1,0,47816.21276355394,2,1,3
0,0,1,5,4-6,0,3,6,0,0,1,49171.379344846624,1,2,2
0,0,0,6,>=6,0,4,6,1,0,0,37017.101519211115,2,1,3
1,1,0,3,2-4,0,2,6,0,1,0,64472.302654137864,2,0,0
0,1,1,6,>=6,1,3,9,0,0,2,23621.56654687562,2,1,2
1,0,0,2,2-4,0,1,6,0,0,0,14557.623197264318,1,0,1
0,1,1,7,>=6,1,2,6,0,1,0,17549.15633752087,1,0,1
0,0,0,1,0-2,0,3,8,0,0,1,23777.275252905332,1,1,1
0,0,0,3,2-4,0,2,5,0,0,0,30580.512163361025,1,0,2
1,1,1,5,4-6,1,4,9,1,0,0,37113.330067679126,2,0,3
1,1,0,2,2-4,0,2,8,0,0,1,54350.83511652269,3,0,3
1,1,1,2,2-4,1,3,7,0,0,0,29502.25319627741,3,0,2
1,0,1,5,4-6,1,3,6,0,0,1,47026.21165549418,2,1,3
0,1,1,2,2-4,0,1,7,0,1,0,57245.738959065,0,1,2
1,0,1,5,4-6,1,2,4,0,0,1,30374.59187586697,3,1,2
0,0,0,2,2-4,0,0,6,0,1,1,32622.771788987506,0,1,1
0,0,1,6,>=6,1,4,10,1,1,2,45263.471528726885,2,2,2
0,1,1,4,4-6,0,3,6,0,0,0,47827.05993135118,2,0,1
0,0,0,4,4-6,0,4,8,1,1,2,59512.17338134971,0,2,2
0,0,0,3,2-4,0,1,8,0,0,0,58290.203670365394,1,0,1
1,0,0,5,4-6,0,2,4,0,0,3,32474.422820093485,2,0,3
0,0,1,4,4-6,0,0,2,0,0,2,35048.940155034186,0,1,2
0,0,0,3,2-4,1,2,4,0,1,0,18336.143733120767,0,0,3
0,0,1,3,2-4,1,2,8,0,0,1,41002.71770653588,1,1,2
1,0,1,4,4-6,0,2,7,0,1,0,24540.818098367992,2,0,3
1,1,1,3,2-4,1,3,5,0,1,0,28338.11937562006,1,0,2
0,1,0,0,0-2,0,1,2,0,1,1,24332.275622939742,1,1,0
0,1,1,6,>=6,0,4,8,1,0,0,40659.25053001611,0,1,3
1,0,0,3,2-4,0,1,3,0,0,0,14793.900805932097,3,1,3
1,0,1,4,4-6,1,3,9,0,0,3,4490.5100603688625,2,0,2
1,0,0,1,0-2,1,3,5,0,0,0,38247.9894661713,2,0,1
1,0,1,2,2-4,1,2,8,0,0,0,38896.62013853507,3,0,2
0,1,0,1,0-2,1,2,4,0,0,2,28346.955749617995,2,0,1
1,1,1,6,>=6,1,4,9,1,1,0,55002.422299337675,2,0,1
0,1,0,3,2-4,0,3,8,0,1,0,43019.05605282582,1,0,2
1,0,0,2,2-4,0,1,5,0,0,0,33095.49108832442,3,0,2
0,1,0,4,4-6,0,3,8,0,0,0,25626.513625181793,0,1,0
0,0,0,3,2-4,0,3,8,0,1,1,43670.54792385209,1,0,1
1,1,0,3,2-4,0,1,4,0,0,0,26216.32141747209,0,2,1
1,0,1,4,4-6,1,2,5,0,1,0,42484.286574519545,2,2,2
0,0,0,2,2-4,0,2,5,0,0,2,37389.93725889163,1,0,3
0,1,1,5,4-6,1,3,7,0,0,1,31347.526607123713,0,0,2
0,0,1,1,0-2,0,2,8,0,1,0,0,2,2,2
1,1,1,7,>=6,1,4,9,1,0,2,39538.482379529916,2,0,2
1,0,1,5,4-6,1,1,6,0,0,0,35381.04129234236,1,0,1
0,1,0,2,2-4,0,1,5,0,0,1,20688.284933226438,1,0,2
0,0,0,2,2-4,0,0,4,0,1,0,23225.31198309105,2,2,2
0,1,0,1,0-2,1,0,8,0,1,2,46055.15023335253,0,0,0
1,1,1,3,2-4,1,3,6,0,1,0,52902.08456588934,3,0,3
0,0,0,4,4-6,0,2,9,0,0,1,22478.559957927802,1,1,2
1,0,1,5,4-6,1,2,4,0,1,0,48153.151217642866,2,0,1
0,1,0,4,4-6,1,3,4,0,0,3,0,1,1,0
0,1,1,3,2-4,1,3,8,0,1,0,26416.796897431417,2,1,2
0,0,0,1,0-2,0,0,4,0,0,0,26388.810734898965,1,2,2
0,0,0,6,>=6,0,1,5,0,0,1,30852.655383718477,0,1,0
1,0,1,1,0-2,1,3,9,0,0,1,42717.64475449362,3,0,2
0,0,0,1,0-2,0,1,5,0,0,2,31897.382787501756,1,5,1
0,0,0,2,2-4,0,1,3,0,0,2,24073.37570047487,1,0,3
1,0,0,3,2-4,0,1,7,0,1,0,29778.08068746928,1,3,0
1,1,1,2,2-4,1,3,6,0,1,1,47327.52473829268,3,0,2
1,0,1,7,>=6,1,3,9,0,0,0,32579.307427780604,3,0,3
1,0,1,4,4-6,1,2,5,0,0,2,41478.2339954833,2,0,1
0,0,0,1,0-2,0,3,8,0,0,0,53510.83767865297,0,0,1
0,0,0,1,0-2,1,3,8,0,0,0,23041.893366895158,2,0,1
0,0,0,2,2-4,0,1,5,0,0,0,71387.39237327031,0,1,3
1,1,1,4,4-6,1,3,6,0,0,0,45198.38537457291,3,0,3
1,1,1,3,2-4,1,2,9,0,0,0,50330.44650007836,3,0,2
0,0,0,0,0-2,1,1,7,0,0,0,23165.419201500485,1,1,1
1,1,0,2,2-4,1,3,6,0,0,0,21592.535872080396,2,1,2
1,0,0,2,2-4,0,2,5,0,0,1,4556.18015697681,0,1,2
1,1,0,0,0-2,0,1,7,0,0,1,13735.443037889914,1,0,1
1,1,1,7,>=6,1,3,9,0,1,0,43000.35464433991,2,0,3
0,1,1,3,2-4,1,1,8,0,0,2,45032.95008747262,1,2,1
0,1,0,0,0-2,1,3,6,0,0,0,46156.43301819746,0,1,1
1,0,0,3,2-4,1,1,4,0,0,1,34429.11676388089,2,0,1
1,1,1,7,>=6,1,4,8,1,0,2,76430.00977487027,3,0,1
0,0,0,1,0-2,0,1,7,0,0,1,0,0,2,0
1,1,1,1,0-2,1,3,8,0,0,1,49225.282116043105,3,0,3
0,0,0,2,2-4,0,2,7,0,0,0,7016.450888379906,0,0,1
1,1,1,2,2-4,1,1,7,0,0,0,37413.730388474,3,0,3
0,1,1,6,>=6,1,3,6,0,1,1,63438.04709897044,2,0,3
1,0,0,1,0-2,1,1,4,0,0,1,10620.559336921833,2,1,0
0,1,0,0,0-2,0,0,6,0,0,0,16890.984014835434,0,0,1
1,1,1,5,4-6,1,2,8,0,1,1,29883.66708382212,3,0,0
0,1,0,3,2-4,0,2,4,0,0,1,39696.408134290454,3,1,1
1,1,1,3,2-4,1,3,8,0,0,3,59238.45933711674,2,0,2
1,1,1,7,>=6,1,2,7,0,0,0,41785.417586847805,3,0,1
1,0,0,4,4-6,0,2,4,0,1,2,43089.75860089702,2,0,1
0,0,1,1,0-2,0,2,8,0,0,0,17766.857287807146,1,0,2
0,0,0,3,2-4,0,1,7,0,0,1,0,0,0,0
1,1,1,5,4-6,1,2,5,0,0,0,7145.2042666908455,3,0,3
1,1,1,3,2-4,1,4,9,1,1,0,47232.835179891386,3,0,2
0,0,0,3,2-4,0,2,7,0,0,0,13667.704813246104,0,0,1
1,1,0,4,4-6,1,1,3,0,1,2,49726.56437096049,1,0,1
0,1,0,3,2-4,0,2,7,0,0,0,40155.05942391106,0,0,2
0,1,1,5,4-6,1,3,8,0,1,1,25744.650414542237,3,0,3
1,1,0,2,2-4,0,3,7,0,0,0,51335.7147173995,2,0,3
0,1,1,10,>=6,1,4,10,1,0,1,38066.197645830056,2,1,1
1,1,1,4,4-6,1,4,8,1,1,1,42675.23894412934,2,0,1
0,1,0,0,0-2,0,2,8,0,0,1,11499.831718849659,1,0,3
1,1,1,6,>=6,1,3,7,0,0,0,52759.21059496742,2,0,3
0,0,0,2,2-4,1,0,6,0,0,2,54087.29960455047,0,3,2
0,0,0,1,0-2,0,0,7,0,0,1,32491.34296263444,0,3,2
1,0,1,11,>=6,1,1,3,0,0,3,38692.64014680652,2,0,2
0,1,0,0,0-2,0,2,5,0,0,1,19808.316044949876,1,1,3
0,1,1,3,2-4,1,3,5,0,1,0,42260.37985723244,1,1,1
1,0,0,3,2-4,0,0,5,0,0,0,29679.2791788932,0,0,1
1,0,0,3,2-4,1,0,6,0,0,0,30241.647222123524,0,1,1
1,1,1,9,>=6,1,2,6,0,0,0,27082.048290250103,3,0,3
1,1,1,5,4-6,1,3,6,0,0,0,53813.83481662887,2,0,1
1,1,1,0,0-2,1,2,7,0,0,1,27178.978408848387,2,0,3
1,0,1,2,2-4,0,2,7,0,0,1,37707.57772616633,3,0,3
0,1,1,6,>=6,1,4,7,1,0,1,32505.612800835603,0,1,2
0,0,0,1,0-2,1,2,6,0,0,1,28013.47594024008,0,1,2
1,0,1,5,4-6,1,4,7,1,0,1,39987.68974837573,3,1,1
1,1,1,2,2-4,1,3,9,0,1,1,49242.35749496005,3,0,3
1,1,1,6,>=6,1,3,6,0,1,0,43805.974920799476,3,0,2
1,1,1,8,>=6,1,3,6,0,1,1,63642.97558543297,3,0,3
1,0,0,1,0-2,0,2,6,0,0,0,50645.44080037575,1,0,3
0,1,0,0,0-2,1,1,5,0,0,0,67442.31914917006,0,0,0
0,1,1,6,>=6,1,3,7,0,0,1,67898.31368690738,0,0,2
0,0,1,2,2-4,0,1,8,0,0,0,23427.209814683327,1,0,1
0,1,1,6,>=6,1,2,8,0,0,0,60429.42248075773,1,0,2
1,1,0,0,0-2,1,1,6,0,0,1,35866.82854696521,0,0,2
1,1,1,8,>=6,1,3,5,0,0,0,33360.890385183164,2,0,3
1,1,0,4,4-6,1,3,7,0,1,1,68456.92605698225,1,0,1
1,1,1,5,4-6,1,3,8,0,0,2,43884.74984375637,3,0,2
1,0,0,0,0-2,1,0,4,0,0,1,41561.31523944087,2,0,0
0,0,1,5,4-6,0,2,6,0,0,0,27284.57355297453,1,0,2
1,0,1,4,4-6,1,4,8,0,0,1,0,3,0,2
1,1,1,4,4-6,1,2,7,0,0,0,37463.94319696212,3,0,1
0,1,1,3,2-4,1,3,3,0,0,0,17593.306666613946,2,0,2
1,1,1,8,>=6,1,4,10,1,0,0,43160.07999991376,1,0,2
0,1,0,1,0-2,0,2,7,0,1,0,46475.800729168615,1,1,3
1,1,1,2,2-4,1,3,8,0,0,2,37896.80237183979,2,0,2
1,0,1,4,4-6,1,4,9,1,1,2,45437.39004501725,2,0,1
0,1,0,5,4-6,1,2,8,0,0,0,6361.526429453006,1,1,0
0,1,1,1,0-2,1,2,7,0,0,1,29936.413909749295,3,2,1
0,0,0,4,4-6,0,2,7,0,0,1,21244.534649074973,0,0,1
1,1,1,6,>=6,1,2,5,0,0,1,28191.35727700602,2,0,2
1,1,1,6,>=6,1,3,8,0,1,0,18432.658894982582,3,0,3
0,0,1,4,4-6,1,4,10,0,0,1,32829.95422444684,1,0,2
1,0,1,4,4-6,1,4,6,1,1,2,25050.28949136741,2,0,2
0,1,1,7,>=6,1,3,6,0,1,1,44261.77838305713,2,0,1
0,1,1,3,2-4,1,3,7,0,0,1,44429.27910335729,2,0,3
0,1,1,7,>=6,1,3,9,0,1,1,31549.65147960827,0,0,3
0,1,0,4,4-6,0,3,7,0,1,0,14900.921510355698,1,0,1
0,1,0,2,2-4,0,1,5,0,0,0,39158.9745312908,1,0,1
1,1,0,2,2-4,0,1,4,0,0,2,24337.78056291523,2,2,1
0,0,0,6,>=6,0,2,6,0,0,0,28155.561108344707,2,1,3
0,0,1,4,4-6,1,2,7,0,0,1,23473.31148616579,1,2,1
1,1,0,2,2-4,1,1,4,0,1,1,21071.330493925663,2,0,1
1,0,0,1,0-2,0,2,7,0,0,1,15565.968654341323,3,0,2
0,1,0,2,2-4,1,1,4,0,0,1,29975.95473917668,1,0,2
0,1,0,2,2-4,1,2,7,0,0,1,35271.539309143875,1,1,0
1,0,0,3,2-4,0,3,8,0,0,0,35428.30392391479,3,0,1
1,1,1,3,2-4,1,3,7,0,1,1,26080.52864504063,2,0,2
1,0,1,2,2-4,1,3,7,0,1,0,27629.7393238284,3,0,2
0,0,0,1,0-2,0,1,7,0,0,1,26100.378602355704,0,0,2
0,1,0,2,2-4,0,1,4,0,0,0,0,2,0,0
1,0,0,1,0-2,1,1,5,0,0,1,19440.572168876337,3,1,3
1,0,0,2,2-4,0,0,6,0,0,0,0,2,0,2
1,1,1,7,>=6,1,3,7,0,0,0,47371.87312917365,3,0,1
1,1,1,5,4-6,1,2,5,0,0,3,35853.35537734888,3,0,3
1,0,1,3,2-4,1,1,4,0,0,0,9237.503119592235,3,0,2
0,1,0,0,0-2,0,2,6,0,1,1,36523.78905280039,0,0,1
0,1,1,7,>=6,0,2,4,0,0,0,29889.606382387425,2,0,1
0,1,1,2,2-4,0,1,4,0,0,0,21667.734073785683,0,0,1
1,0,1,3,2-4,1,1,3,0,0,0,33589.393342157746,2,0,1
0,1,1,1,0-2,0,3,9,0,0,1,9374.524829662987,1,2,2
0,1,1,5,4-6,1,2,5,0,0,1,60229.22521454643,2,1,2
0,1,1,6,>=6,0,3,6,0,0,2,26997.047310898684,3,0,2
0,1,1,1,0-2,1,2,6,0,0,0,21751.82051870115,2,1,2
0,1,1,6,>=6,0,3,9,0,1,0,12669.043015787774,2,0,3
1,1,1,5,4-6,1,3,8,0,0,1,44410.76261579635,3,0,3
1,1,1,1,0-2,1,4,6,1,0,1,54325.10467951333,3,0,2
0,1,1,9,>=6,0,4,8,1,1,1,0,2,2,2
1,1,1,3,2-4,1,3,5,0,1,2,60342.37757032826,3,0,3
1,1,1,5,4-6,1,3,6,0,1,1,57540.90504161295,3,0,3
0,0,0,2,2-4,0,2,7,0,0,1,42740.418757909574,0,2,2
0,1,1,6,>=6,1,2,9,0,0,1,26455.22776947997,2,0,1
1,0,1,4,4-6,1,3,6,0,1,2,42975.72827033642,3,0,3
0,1,1,4,4-6,1,1,6,0,0,1,20675.28212620122,3,0,3
1,0,1,6,>=6,1,2,5,0,1,0,44553.90729716117,3,0,2
0,1,1,2,2-4,1,4,8,1,0,0,43321.24922532397,3,0,3
1,0,1,5,4-6,0,3,7,0,0,1,41847.34716280175,2,0,1
1,0,1,5,4-6,1,3,7,0,0,0,61301.03563989917,3,0,1
0,1,0,2,2-4,0,1,7,0,0,0,53330.34304341282,2,1,1
0,0,0,4,4-6,0,1,7,0,0,0,17302.663968630244,1,1,2
1,0,0,4,4-6,0,1,5,0,0,0,14698.818180881712,1,2,1
1,1,0,1,0-2,1,2,5,0,0,1,20894.80041007865,1,0,1
0,0,1,2,2-4,1,3,8,0,1,0,17279.59779851872,3,2,2
0,1,0,4,4-6,0,2,3,0,0,2,28930.23719088095,1,2,1
0,0,1,1,0-2,0,2,7,0,0,0,29593.697557988875,1,2,0
1,0,0,4,4-6,0,1,4,0,0,0,11328.602024456273,3,1,1
1,0,1,2,2-4,1,1,5,0,0,0,60808.91745126824,3,0,2
1,0,0,1,0-2,1,3,6,0,1,0,21699.71095675543,1,0,3
0,1,1,6,>=6,0,3,9,0,1,1,48003.776827051624,2,0,2
0,0,1,6,>=6,1,2,3,0,0,2,26356.864942443994,1,1,3
0,0,1,3,2-4,1,1,3,0,0,1,22667.293481274428,0,2,1
1,0,0,0,0-2,1,2,5,0,0,0,3167.439290917162,3,2,1
0,1,0,0,0-2,0,2,6,0,1,0,52190.84338112785,1,1,1
0,1,0,5,4-6,1,0,6,0,0,0,24009.381656350062,1,1,2
1,1,1,6,>=6,1,3,4,0,0,0,31622.170476289288,3,0,2
0,0,0,1,0-2,0,2,6,0,0,0,1204.1926754313936,1,2,3
0,0,0,1,0-2,0,1,9,0,0,0,29697.536283431433,1,0,2
0,0,0,6,>=6,0,2,7,0,0,0,37201.92606382976,1,0,2
0,0,0,3,2-4,1,2,7,0,0,1,32701.760302095638,1,0,1
0,0,0,1,0-2,0,2,5,0,1,1,24203.029802737543,0,1,2
0,1,1,4,4-6,0,3,6,0,1,0,43984.71965499101,2,0,3
1,0,1,3,2-4,1,3,5,0,0,3,32790.672531071694,3,0,2
1,1,1,6,>=6,1,4,8,1,1,2,46473.315419802166,3,0,3
0,0,1,4,4-6,0,1,4,0,0,1,51157.9762910524,2,0,2
0,1,0,1,0-2,1,1,4,0,0,1,22869.02958535277,2,1,1
1,0,1,6,>=6,1,2,5,0,0,2,28973.137050232137,3,0,2
1,1,1,1,0-2,1,3,6,0,0,1,32170.90844183223,3,0,2
1,0,1,6,>=6,1,2,5,0,1,2,46020.25342503734,2,2,1
0,0,0,0,0-2,0,0,5,0,0,1,60182.007568907975,0,1,1
1,0,0,2,2-4,1,1,3,0,0,0,21169.470925572317,1,0,1
0,0,0,2,2-4,0,1,4,0,0,0,13069.076010592473,1,2,0
0,1,1,0,0-2,0,1,2,0,1,0,40998.88190862755,0,0,1
1,0,0,0,0-2,0,2,7,0,0,1,45746.78607870775,1,0,1
1,1,1,6,>=6,1,3,9,0,0,1,60005.66538429025,3,0,2
1,1,0,2,2-4,0,0,2,0,0,0,19458.760589293994,2,0,2
1,0,0,3,2-4,1,2,4,0,1,0,2053.410477390462,3,0,0
0,1,0,3,2-4,0,2,5,0,0,2,7977.379131650632,0,0,1
1,1,0,1,0-2,1,2,5,0,0,0,59565.17991923784,2,0,2
0,0,1,3,2-4,1,1,3,0,1,2,41397.87366538682,3,1,2
0,1,1,4,4-6,0,4,9,1,1,1,38828.87901560562,2,0,1
1,0,0,2,2-4,1,1,8,0,0,1,26800.023985544234,0,1,2
0,0,0,1,0-2,0,1,5,0,0,1,10431.275679912444,1,2,2
0,1,1,2,2-4,0,3,7,0,0,1,34897.01550506684,3,1,1
0,1,1,4,4-6,0,3,7,0,1,1,82793.11478774357,2,3,2
0,1,0,1,0-2,0,3,4,0,0,1,29745.91629963164,1,0,2
1,1,1,6,>=6,1,2,1,0,0,0,30626.388775221094,2,0,2
1,0,1,6,>=6,1,2,7,0,0,1,11800.71737251413,2,0,2
1,0,0,7,>=6,1,0,4,0,0,3,28072.417844373507,2,0,1
1,1,1,6,>=6,1,4,8,1,0,0,50625.73376187284,2,0,3
1,1,0,1,0-2,1,2,6,0,1,0,41396.81924315891,1,0,1
0,0,0,2,2-4,0,1,4,0,0,1,30382.726561138486,3,2,1
0,1,0,0,0-2,1,1,5,0,0,1,46082.234276557356,1,1,2
1,0,0,2,2-4,1,3,4,0,0,1,1583.6554194382843,3,0,2
1,0,1,7,>=6,1,3,5,0,0,1,36945.88208456924,2,1,2
1,1,1,3,2-4,1,3,8,0,1,0,26527.14093182719,2,0,3
0,1,0,4,4-6,1,2,5,0,0,2,54560.28494983616,1,0,2
1,1,1,8,>=6,1,3,9,0,0,1,34392.82140917578,2,0,2
0,1,0,1,0-2,1,2,6,0,0,0,12342.427162935515,0,1,2
0,0,0,2,2-4,0,1,8,0,0,3,31799.310667475576,1,1,2
1,1,0,1,0-2,1,3,6,0,0,0,20528.096526333662,1,0,0
0,1,1,3,2-4,1,3,6,0,0,0,47607.4386351806,2,1,3
0,1,1,6,>=6,1,2,7,0,0,0,33528.06717840926,1,1,3
1,0,0,2,2-4,0,2,5,0,0,0,24289.789291365694,1,0,3
1,0,1,3,2-4,0,2,7,0,0,0,19503.754434234797,2,1,2
1,0,0,2,2-4,0,1,6,0,0,1,16693.747125743386,3,1,2
1,1,1,8,>=6,1,4,9,1,1,0,39387.54894847097,2,0,1
0,0,0,4,4-6,0,1,7,0,0,0,31188.785909135615,0,0,1
0,1,1,7,>=6,0,3,8,0,1,0,48839.267088221604,1,0,3
0,1,1,4,4-6,0,1,5,0,0,0,12290.86218015992,2,0,1
1,1,1,4,4-6,1,4,6,1,0,0,53872.687422636256,3,0,2
0,0,0,2,2-4,0,1,8,0,0,0,24082.316843757282,0,0,2
1,0,1,7,>=6,1,2,7,0,1,1,24526.343582026864,3,0,2
1,1,1,3,2-4,1,2,8,0,0,0,48371.22810108504,2,0,2
1,0,1,4,4-6,1,1,5,0,0,0,35586.10421900566,2,0,1
1,1,1,3,2-4,1,3,6,0,0,3,43930.98453495302,3,0,3
1,1,1,5,4-6,1,2,6,0,1,2,33618.57900699793,3,0,2
1,1,1,7,>=6,1,4,8,1,0,0,48087.8102062732,3,0,1
1,1,0,2,2-4,0,2,7,0,0,0,6782.630535264743,2,1,2
1,0,0,2,2-4,0,0,4,0,0,1,35323.49217215335,1,1,0
0,1,1,4,4-6,1,3,9,0,0,1,43218.82709241625,2,0,2
0,0,1,4,4-6,0,2,4,0,0,0,35302.33179481667,2,1,2
0,0,1,5,4-6,0,1,5,0,0,1,11004.693721818057,2,0,3
1,0,1,4,4-6,1,2,5,0,0,1,29220.42108553116,3,1,1
0,1,0,3,2-4,0,2,7,0,0,1,8405.218233212057,0,0,2
0,0,1,5,4-6,1,2,6,0,0,1,46645.96356121711,1,0,3
1,0,1,6,>=6,1,2,10,0,0,0,35312.61031397664,3,0,3
1,0,0,1,0-2,0,1,6,0,1,1,48477.22444950957,3,0,1
1,1,0,0,0-2,1,2,8,0,0,0,26894.333702833515,2,0,1
1,1,0,1,0-2,1,1,6,0,1,0,537.4322643802261,2,0,1
0,0,0,0,0-2,0,0,2,0,0,0,51592.01167925376,0,4,2
0,0,0,2,2-4,0,1,5,0,0,1,32155.66988653605,1,1,2
1,1,1,3,2-4,1,3,8,0,0,0,32961.50949112931,2,0,2
0,0,0,1,0-2,0,1,8,0,0,0,4314.2137321394475,2,1,1
0,1,1,8,>=6,1,2,7,0,0,0,28138.04572859348,0,0,3
1,0,0,1,0-2,0,3,7,0,0,0,28546.20500219969,2,0,0
1,0,1,2,2-4,0,3,6,0,0,1,31801.9917375887,2,0,1
1,1,1,4,4-6,1,3,7,0,1,0,35861.62331279785,2,0,3
0,1,1,3,2-4,1,3,8,0,1,1,33649.96208348865,1,0,2
1,0,1,4,4-6,1,0,4,0,0,1,34207.673768071436,3,0,3
0,1,0,0,0-2,0,2,4,0,1,0,36136.38053300101,3,0,2
0,0,1,7,>=6,1,2,6,0,1,0,24781.184791301348,0,0,2
1,0,1,5,4-6,1,2,3,0,0,2,34925.2928502411,3,0,1
0,1,1,7,>=6,1,4,9,1,1,0,36575.67913844996,2,2,2
0,1,0,1,0-2,0,2,5,0,0,0,47911.45336587896,1,0,1
0,1,0,2,2-4,0,2,5,0,0,1,30935.296145554497,0,0,1
0,1,0,3,2-4,0,1,4,0,0,1,30455.83172767789,0,1,2
0,0,0,1,0-2,0,2,6,0,1,0,28307.213735146022,1,0,2
1,1,1,8,>=6,1,3,6,0,0,0,44823.72647759635,3,0,3
1,0,1,8,>=6,1,1,5,0,0,0,21861.75760576244,2,0,2
1,1,1,7,>=6,1,2,8,0,0,0,23855.30456546094,3,0,2
0,0,0,2,2-4,0,0,4,0,1,1,39874.055498246016,1,1,1
1,0,1,7,>=6,1,2,7,0,0,0,41606.86810374587,3,0,3
1,0,0,0,0-2,0,0,4,0,0,1,39095.4691856534,1,0,3
1,0,1,4,4-6,0,1,7,0,1,0,26334.58128421891,1,0,2
1,1,1,2,2-4,1,4,9,0,0,1,39161.03724188809,3,0,1
1,0,1,7,>=6,0,2,6,0,0,0,45274.52628120043,3,0,2
1,1,1,5,4-6,1,2,6,0,0,0,57997.78070637159,2,0,1
0,0,0,1,0-2,0,1,2,0,0,1,34591.53032546175,0,1,1
0,0,0,2,2-4,0,1,4,0,1,0,36675.607029266524,1,4,1
0,1,0,2,2-4,1,2,7,0,0,1,3621.9690380782376,1,0,2
1,0,1,2,2-4,0,3,6,0,0,0,10460.874471179526,3,1,2
0,0,0,5,4-6,0,1,2,0,0,0,35776.62176930234,0,0,1
1,0,1,2,2-4,1,1,3,0,0,1,42962.426395416405,2,0,1
0,0,1,6,>=6,0,1,5,0,0,1,35268.53771508954,1,2,2
1,1,1,4,4-6,1,4,5,1,0,1,41607.14309680799,3,0,1
0,1,0,5,4-6,1,3,9,0,0,0,34041.022319405245,2,3,1
0,1,1,4,4-6,1,2,5,0,1,0,26125.813244950325,2,0,1
1,1,1,2,2-4,1,4,5,1,0,0,50460.3961525874,1,0,2
1,0,1,2,2-4,1,4,8,1,0,1,20407.766004499903,3,0,3
1,0,0,3,2-4,0,1,5,0,0,0,43015.83484545157,2,0,3
1,0,1,5,4-6,1,0,4,0,0,1,63344.56953867424,3,1,2
1,1,1,5,4-6,1,2,6,0,1,1,38794.659898511214,3,0,2
1,1,1,4,4-6,1,3,9,0,0,1,43927.12863910104,3,0,1
0,1,0,2,2-4,0,4,7,0,0,0,35447.179485689034,1,1,2
0,0,0,1,0-2,0,2,3,0,0,1,11431.7036003575,1,2,2
0,0,0,5,4-6,0,3,5,0,0,1,27857.756343276902,1,0,1
0,1,1,6,>=6,0,3,6,0,1,0,31794.79531834105,2,2,3
1,0,0,5,4-6,0,1,4,0,0,1,22726.58261120804,2,1,2
1,0,0,2,2-4,1,1,3,0,0,0,25317.664016391598,2,0,2
1,1,0,0,0-2,1,2,4,0,0,0,10941.497136251532,1,0,2
0,0,0,1,0-2,0,0,8,0,0,1,38475.42457086305,1,0,1
0,0,0,1,0-2,0,1,6,0,0,2,28992.76029681925,0,1,1
1,0,1,8,>=6,1,4,8,1,0,1,48590.54929211365,3,1,2
1,1,1,1,0-2,1,4,8,1,1,1,46242.55818964744,3,0,3
1,0,1,5,4-6,1,1,4,0,1,1,27049.752493118674,2,0,2
0,1,0,1,0-2,0,1,7,0,0,2,4849.570141476906,1,0,0
1,0,1,4,4-6,0,1,7,0,0,0,21513.346727034826,1,0,2
